customer_id,flight_date,flight_number,origin,destination,fare,cabin_class,distance_miles
C_0107,2022-07-21,AA900,ATL,ATL,1366,Economy,4961
C_0252,2022-02-07,AA542,CLT,SFO,1268,Economy,868
C_0186,2022-09-17,AA117,LAX,DFW,341,Business,3364
C_0226,2022-07-07,AA831,SFO,ORD,1960,Business,1485
C_0413,2022-02-26,AA924,CLT,DFW,310,Business,3820
C_0021,2022-01-20,AA855,ORD,ORD,1280,Economy,360
C_0154,2022-09-30,AA451,CLT,DEN,613,Economy,2598
C_0224,2022-04-29,AA915,LAX,JFK,98,Business,3445
C_0086,2022-03-12,AA397,JFK,SFO,1079,Economy,217
C_0041,2022-01-04,AA382,LAX,JFK,428,Economy,2733
C_0334,2022-08-09,AA685,JFK,DFW,1467,Economy,4646
C_0418,2022-01-14,AA209,DFW,LAX,1959,Economy,2775
C_0485,2022-01-03,AA279,DFW,ATL,273,Economy,2517
C_0172,2022-08-04,AA643,ATL,ORD,1096,Business,3118
C_0385,2022-08-17,AA845,LAX,ATL,1057,First,1253
C_0160,2022-12-02,AA893,LAX,JFK,706,Economy,515
C_0160,2022-07-05,AA124,JFK,CLT,159,Economy,2411
C_0051,2022-02-24,AA942,DFW,LAX,773,Business,519
C_0118,2022-09-11,AA890,JFK,LAX,1885,Economy,4727
C_0280,2022-01-24,AA837,DFW,ATL,602,Economy,2915
C_0172,2022-06-11,AA156,JFK,JFK,1472,First,833
C_0469,2022-06-07,AA279,DFW,CLT,1245,Business,1905
C_0332,2022-03-23,AA331,JFK,ATL,1055,First,872
C_0084,2022-06-08,AA993,SFO,DFW,747,Economy,2479
C_0293,2022-07-07,AA442,DFW,LAX,775,Economy,3747
C_0340,2022-03-01,AA576,DEN,LAX,355,Business,670
C_0066,2022-11-01,AA898,JFK,DFW,1637,Economy,3431
C_0270,2022-11-15,AA675,LAX,JFK,1655,Business,2807
C_0401,2022-07-30,AA554,ATL,LAX,1781,Economy,3532
C_0344,2022-06-01,AA331,DEN,SFO,1008,Business,2820
C_0478,2022-04-19,AA388,DEN,CLT,1003,Economy,4897
C_0271,2022-03-17,AA312,JFK,DEN,1224,Economy,1582
C_0061,2022-01-30,AA357,ATL,DEN,1501,Economy,4575
C_0177,2022-11-10,AA629,LAX,DEN,670,Economy,1385
C_0354,2022-04-27,AA786,DEN,ORD,1540,Economy,2110
C_0117,2022-12-22,AA328,LAX,SFO,679,Economy,1115
C_0136,2022-07-11,AA325,DFW,ORD,926,Business,1817
C_0490,2022-01-19,AA695,CLT,JFK,1680,Economy,1883
C_0259,2022-06-22,AA902,SFO,DFW,1841,Economy,2625
C_0256,2022-08-16,AA534,CLT,ATL,605,Economy,625
C_0331,2022-12-16,AA981,CLT,SFO,116,First,1987
C_0411,2022-07-02,AA857,ATL,CLT,1229,Economy,2784
C_0393,2022-04-23,AA501,SFO,JFK,884,Economy,4848
C_0271,2022-07-02,AA721,ORD,ATL,255,Business,368
C_0032,2022-05-26,AA865,DFW,JFK,835,Economy,714
C_0254,2022-11-15,AA187,ATL,ORD,204,Economy,3635
C_0267,2022-04-26,AA683,JFK,DEN,1764,Economy,4725
C_0387,2022-04-23,AA992,SFO,DFW,1582,Business,2816
C_0282,2022-09-08,AA641,JFK,ORD,1645,Economy,2577
C_0007,2022-09-08,AA783,LAX,DFW,1147,Business,890
C_0348,2022-10-30,AA408,CLT,SFO,1122,Business,3404
C_0439,2022-11-09,AA442,DEN,ATL,832,Economy,2704
C_0039,2022-04-28,AA535,SFO,JFK,1540,Business,552
C_0004,2022-10-28,AA276,ORD,LAX,634,Economy,1317
C_0030,2022-06-10,AA238,JFK,LAX,757,Economy,1605
C_0166,2022-07-17,AA293,ATL,DFW,1984,Economy,4139
C_0307,2022-09-17,AA285,SFO,DEN,228,First,4374
C_0462,2022-05-28,AA317,SFO,DEN,1121,Economy,877
C_0036,2022-08-28,AA263,DEN,DFW,1145,Economy,750
C_0351,2022-02-16,AA260,DEN,ORD,162,Economy,1019
C_0499,2022-07-17,AA624,ATL,LAX,806,Economy,413
C_0211,2022-02-16,AA907,DEN,ORD,946,Economy,1866
C_0113,2022-03-19,AA700,JFK,ATL,1976,Economy,4964
C_0117,2022-05-04,AA935,ATL,LAX,870,Economy,1093
C_0316,2022-03-16,AA141,CLT,ATL,208,Economy,4454
C_0051,2022-12-25,AA309,ATL,JFK,835,Economy,4276
C_0460,2022-05-17,AA840,LAX,ORD,1853,Economy,4105
C_0433,2022-03-31,AA961,ORD,DFW,1889,Business,2986
C_0015,2022-11-21,AA374,SFO,LAX,1103,First,2448
C_0201,2022-03-02,AA378,LAX,ORD,1170,Economy,221
C_0347,2022-05-18,AA350,ORD,DFW,300,Economy,3513
C_0124,2022-02-19,AA409,ATL,JFK,1592,First,1461
C_0340,2022-09-16,AA819,SFO,LAX,1165,Business,1372
C_0156,2022-04-17,AA932,DEN,ATL,162,Economy,2254
C_0409,2022-04-23,AA239,ORD,JFK,308,Economy,2092
C_0208,2022-12-16,AA891,ATL,DEN,156,Economy,3015
C_0466,2022-09-11,AA645,ATL,DFW,624,Economy,4874
C_0242,2022-04-28,AA920,LAX,CLT,1463,Economy,4784
C_0164,2022-07-17,AA629,LAX,LAX,1040,First,1987
C_0260,2022-12-03,AA156,DEN,LAX,1431,Economy,2190
C_0277,2022-12-31,AA211,CLT,SFO,1856,Economy,4517
C_0347,2022-02-20,AA104,DFW,SFO,1272,Business,2660
C_0193,2022-09-02,AA509,JFK,JFK,476,Business,2831
C_0325,2022-02-04,AA513,DFW,LAX,1551,Business,2468
C_0492,2022-10-29,AA281,DFW,DFW,908,First,2376
C_0238,2022-03-10,AA112,SFO,JFK,1922,Economy,1076
C_0394,2022-12-15,AA438,CLT,ATL,1576,First,3692
C_0050,2022-11-16,AA896,SFO,JFK,1731,Business,4458
C_0213,2022-02-18,AA358,DEN,JFK,967,Economy,1154
C_0266,2022-03-15,AA189,SFO,CLT,1646,Economy,4319
C_0090,2022-07-11,AA715,ORD,ATL,1193,Economy,4488
C_0144,2022-09-18,AA990,DEN,DEN,,First,1077
C_0166,2022-12-22,AA797,DEN,SFO,1382,Economy,4685
C_0067,2022-03-11,AA349,ATL,DFW,1611,Economy,2744
C_0020,2022-03-31,AA354,ATL,DEN,676,Economy,2376
C_0111,2022-09-17,AA687,ATL,DEN,524,Economy,2800
C_0069,2022-05-06,AA997,JFK,DEN,601,Economy,3307
C_0454,2022-08-19,AA207,ORD,SFO,393,Economy,3728
C_0025,2022-10-22,AA767,ORD,ORD,677,Business,2608
C_0345,2022-05-09,AA693,ATL,SFO,185,Economy,2173
C_0310,2022-10-07,AA688,DFW,DEN,326,Economy,4148
C_0012,2022-11-09,AA584,JFK,ORD,1884,Economy,1438
C_0065,2022-04-10,AA357,DFW,ATL,1606,Economy,2534
C_0182,2022-11-22,AA738,LAX,SFO,1972,Economy,967
C_0234,2022-10-24,AA381,ORD,DFW,80,Economy,2616
C_0323,2022-07-01,AA187,ORD,DEN,296,Economy,3745
C_0405,2022-06-23,AA303,DFW,LAX,460,Economy,2509
C_0133,2022-11-12,AA115,JFK,ATL,76,Economy,4406
C_0186,2022-12-30,AA250,ORD,ORD,122,Economy,4436
C_0079,2022-07-07,AA353,DFW,SFO,1170,Economy,-100
C_0132,2022-02-26,AA287,DEN,DFW,722,Economy,2782
C_0275,2022-01-31,AA428,DEN,JFK,1419,Economy,4374
C_0337,2022-03-25,AA643,SFO,DFW,525,Business,1717
C_0311,2022-06-01,AA882,JFK,DFW,1373,Business,2756
C_0317,2022-02-05,AA496,DFW,DEN,1372,Economy,4361
C_0200,2022-08-01,AA616,SFO,DEN,336,Economy,4183
C_0101,2022-12-30,AA558,DEN,SFO,1958,Economy,1594
C_0152,2022-04-16,AA429,JFK,SFO,1522,Economy,486
C_0452,2022-12-08,AA919,CLT,CLT,261,Business,3447
C_0216,2022-08-08,AA944,SFO,ORD,1149,First,4418
C_0147,2022-06-12,AA268,CLT,CLT,450,Business,2802
C_0280,2022-08-08,AA792,ATL,SFO,704,Business,203
C_0310,2022-09-27,AA465,JFK,ORD,1107,Business,611
C_0233,2022-04-30,AA277,LAX,DEN,547,Economy,4545
C_0493,2022-12-02,AA754,ATL,DEN,897,Economy,3927
C_0149,2022-07-01,AA461,SFO,LAX,1589,Business,2117
C_0337,2022-04-16,AA859,DFW,LAX,1401,Economy,1556
C_0456,2022-08-05,AA738,ATL,ATL,147,Economy,357
C_0479,2022-07-24,AA874,ATL,DEN,415,Economy,1800
C_0275,2022-03-11,AA139,SFO,JFK,1802,Business,3084
C_0459,2022-02-13,AA515,DFW,LAX,512,Economy,3689
C_0181,2022-11-25,AA454,DFW,ORD,77,Economy,2582
C_0494,2022-10-28,AA354,DEN,DFW,762,First,352
C_0434,2022-08-16,AA242,LAX,SFO,1459,Business,1829
C_0151,2022-07-03,AA851,DFW,SFO,322,First,2996
C_0293,2022-04-17,AA839,ORD,ATL,875,Economy,3081
C_0284,2022-03-25,AA952,ORD,LAX,1200,Economy,4002
C_0471,2022-12-04,AA809,LAX,DFW,251,Business,3005
C_0204,2022-09-07,AA676,JFK,DFW,1594,Economy,4280
C_0080,2022-12-29,AA110,SFO,LAX,1360,Economy,3670
C_0464,2022-01-21,AA719,JFK,JFK,499,Economy,1255
C_0462,2022-07-15,AA125,ORD,JFK,1161,Economy,2779
C_0327,2022-06-27,AA520,DFW,ATL,1391,Economy,4348
C_0149,2022-01-07,AA762,LAX,CLT,68,Economy,2965
C_0277,2022-03-11,AA320,JFK,JFK,1666,Economy,1528
C_0425,2022-05-07,AA952,JFK,ATL,1180,Business,4244
C_0035,2022-06-09,AA595,CLT,CLT,1531,Economy,2592
C_0366,2022-09-05,AA336,SFO,CLT,360,Economy,3353
C_0216,2022-07-22,AA336,ATL,ORD,461,Economy,200
C_0001,2022-05-28,AA318,ORD,CLT,791,Economy,366
C_0206,2022-05-23,AA586,DFW,LAX,673,First,3454
C_0468,2022-07-18,AA560,LAX,CLT,781,Economy,-100
C_0092,2022-06-03,AA762,JFK,DFW,684,Business,4568
C_0466,2022-05-22,AA734,SFO,ATL,547,Economy,1099
C_0451,2022-11-09,AA243,ATL,SFO,293,Economy,2448
C_0091,2022-06-14,AA288,ORD,JFK,739,Economy,3463
C_0070,2022-11-10,AA354,ORD,SFO,626,Economy,3612
C_0132,2022-01-21,AA167,SFO,ATL,1453,Economy,3777
C_0257,2022-03-23,AA715,CLT,DEN,564,Economy,-100
C_0405,2022-03-10,AA435,LAX,ATL,256,Economy,1419
C_0355,2022-05-11,AA770,JFK,JFK,997,Business,3332
C_0092,2022-03-28,AA920,LAX,DEN,443,Business,559
C_0082,2022-08-06,AA973,SFO,DEN,1094,Economy,2239
C_0372,2022-11-01,AA508,SFO,CLT,1878,Economy,4137
C_0381,2022-12-11,AA399,LAX,JFK,1600,Economy,3354
C_0308,2022-12-07,AA701,DEN,DEN,1416,First,533
C_0099,2022-06-10,AA456,ATL,LAX,767,Economy,930
C_0053,2022-06-27,AA355,ORD,DFW,251,Economy,1697
C_0341,2022-04-27,AA452,DEN,SFO,169,Economy,1617
C_0080,2022-07-15,nan,DFW,LAX,1722,Economy,3963
C_0312,2022-11-23,AA620,ORD,LAX,1885,Economy,1943
C_0474,2022-03-27,AA623,ORD,JFK,1880,Economy,4316
C_0359,2022-10-16,AA936,ATL,CLT,438,Business,2173
C_0457,2022-03-22,AA855,DFW,JFK,1610,Business,1078
C_0343,2022-06-01,AA793,JFK,SFO,1897,Economy,4472
C_0450,2022-03-02,AA383,DFW,DFW,283,Economy,3084
C_0451,2022-03-02,AA411,JFK,ATL,1706,Economy,3207
C_0246,2022-12-20,AA198,CLT,LAX,651,First,2795
C_0289,2022-01-28,AA296,CLT,DEN,1393,Business,2497
C_0472,2022-02-12,AA581,DFW,DFW,761,Economy,860
C_0279,2022-06-18,AA977,LAX,LAX,1031,Economy,3344
C_0262,2022-03-27,AA325,SFO,ATL,1253,Economy,3362
C_0341,2022-06-26,AA944,DFW,CLT,906,Economy,4421
C_0431,2022-01-17,AA714,DEN,DEN,1441,Economy,-100
C_0442,2022-04-08,AA717,DEN,LAX,125,First,1469
C_0261,2022-07-17,AA464,ATL,ORD,698,Economy,4906
C_0333,2022-04-08,AA467,SFO,SFO,699,Economy,1494
C_0232,2022-03-06,AA669,SFO,DFW,545,Business,1209
C_0248,2022-11-26,AA689,JFK,SFO,1595,Economy,2291
C_0255,2022-12-07,AA174,ORD,JFK,1274,First,1957
C_0461,2022-01-05,AA141,ATL,LAX,879,Economy,2164
C_0083,2022-01-02,AA521,DEN,DEN,1419,First,4843
C_0265,2022-01-22,AA935,DEN,DEN,532,Economy,1391
C_0003,2022-04-22,AA280,CLT,DFW,1292,Economy,1253
C_0445,2022-02-26,AA644,JFK,DFW,1133,Economy,3041
C_0223,2022-03-07,AA170,DEN,SFO,1040,Economy,2604
C_0250,2022-11-26,AA667,DEN,DEN,1732,Economy,3762
C_0192,2022-04-08,AA204,JFK,DEN,668,First,3904
C_0046,2022-05-24,AA299,DEN,DEN,599,Business,2022
C_0440,2022-05-05,AA200,ORD,LAX,695,Economy,1471
C_0295,2022-06-16,AA867,LAX,DEN,1984,Economy,1919
C_0269,2022-03-27,AA406,ATL,JFK,1294,Business,452
C_0041,2022-03-17,AA685,ORD,DEN,1888,Business,2968
C_0139,2022-12-10,AA782,ORD,JFK,551,Economy,1759
C_0041,2022-10-21,AA476,LAX,LAX,1206,First,936
C_0331,2022-02-28,AA754,CLT,DFW,895,Economy,2128
C_0494,2022-05-18,AA777,SFO,CLT,102,Economy,2390
C_0175,2022-04-09,AA498,ATL,JFK,499,Economy,1202
C_0433,2022-07-11,AA872,CLT,LAX,111,Business,3185
C_0449,2022-08-31,AA320,CLT,CLT,1096,Economy,2122
C_0291,2022-11-15,AA694,ORD,CLT,93,Economy,3952
C_0419,2022-02-18,AA281,DEN,DEN,869,Economy,4337
C_0323,2022-02-01,AA406,CLT,LAX,1631,Economy,3902
C_0388,2022-10-04,AA621,LAX,CLT,708,Economy,3392
C_0280,2022-01-20,AA495,SFO,DEN,777,Economy,4034
C_0094,2022-06-03,AA103,ATL,SFO,901,Economy,4638
C_0352,2022-03-09,AA962,DFW,LAX,96,Economy,4627
C_0369,2022-08-02,AA947,JFK,CLT,1932,Business,3727
C_0340,2022-05-23,AA903,DEN,DFW,869,Economy,540
C_0420,2022-08-20,AA380,LAX,JFK,1097,Business,2588
C_0205,2022-08-01,AA314,JFK,SFO,1730,Economy,3687
C_0056,2022-03-20,AA709,SFO,DFW,138,,1900
C_0231,2022-08-02,AA519,SFO,ORD,1247,Economy,1433
C_0260,2022-04-26,AA200,DFW,DEN,1649,Economy,2770
C_0220,2022-04-02,AA620,CLT,CLT,1192,Economy,2498
C_0168,2022-09-27,AA672,ORD,JFK,784,Business,337
C_0171,2022-06-17,AA408,ORD,DFW,1741,First,2998
C_0499,2022-02-27,AA757,ATL,JFK,227,Economy,3130
C_0314,2022-10-11,AA609,LAX,ORD,1068,Economy,4120
C_0318,2022-01-26,AA162,LAX,ATL,1905,First,4382
C_0391,2022-03-07,AA732,CLT,DEN,1997,Economy,2033
C_0137,2022-09-05,AA325,SFO,DEN,1415,Economy,2339
C_0278,2022-09-11,AA204,ATL,LAX,,First,407
C_0260,2022-02-13,AA871,CLT,CLT,1132,First,2433
C_0384,2022-04-07,AA960,JFK,DEN,950,Economy,2050
C_0420,2022-02-11,AA524,ORD,DEN,487,Economy,1887
C_0481,2022-08-15,AA354,ORD,DFW,1501,Economy,2403
C_0454,2022-09-19,AA528,SFO,SFO,475,Business,2408
C_0451,2022-06-16,AA533,LAX,DEN,1017,First,1050
C_0291,2022-10-06,AA306,SFO,DEN,1454,Economy,2403
C_0289,2022-03-30,AA127,CLT,CLT,535,Business,3890
C_0135,2022-06-27,AA781,LAX,ORD,1805,Business,3555
C_0105,2022-07-16,AA435,ATL,SFO,1258,Economy,2809
C_0227,2022-11-03,AA687,CLT,ORD,1632,Business,423
C_0439,2022-09-24,AA727,DFW,CLT,509,Economy,3974
C_0377,2022-09-25,AA168,JFK,JFK,1962,Economy,1611
C_0431,2022-03-15,AA965,DEN,JFK,970,Economy,4592
C_0190,2022-01-08,AA845,DFW,DEN,1175,Business,522
C_0195,2022-10-24,AA612,CLT,DEN,1629,Economy,1711
C_0064,2022-06-13,AA266,DFW,LAX,1088,Economy,2286
C_0377,2022-03-26,AA963,LAX,JFK,797,Business,4800
C_0171,2022-03-13,AA829,LAX,DFW,1946,Economy,2487
C_0018,2022-02-24,AA884,LAX,DEN,100,First,886
C_0259,2022-02-16,AA467,DFW,DFW,358,Economy,2217
C_0315,2022-08-26,AA350,SFO,DEN,1107,Economy,1668
C_0372,2022-04-14,AA958,JFK,CLT,1709,Economy,4123
C_0190,2022-07-29,AA955,SFO,DFW,1054,First,1196
C_0295,2022-02-11,AA785,LAX,ATL,1662,Economy,2734
C_0475,2022-11-12,AA269,CLT,DFW,1977,Economy,3012
C_0320,2022-09-25,AA857,CLT,SFO,684,Business,822
C_0457,2022-09-20,AA189,ORD,JFK,254,Economy,4024
C_0253,2022-12-02,AA660,SFO,DEN,789,First,2983
C_0081,2022-12-31,AA545,JFK,JFK,1143,Business,4593
C_0060,2022-09-16,AA393,CLT,SFO,1303,Economy,1275
C_0105,2022-10-10,AA249,ORD,SFO,1553,Economy,503
C_0426,2022-04-24,AA231,JFK,DFW,582,Economy,863
C_0365,2022-12-29,AA532,LAX,ORD,157,,3146
C_0261,2022-02-09,AA158,SFO,ORD,925,Business,4194
C_0255,2022-08-08,AA935,DEN,SFO,1314,First,2192
C_0046,2022-05-09,AA298,ATL,ORD,300,Economy,3695
C_0132,2022-01-08,AA314,LAX,DEN,184,Economy,2894
C_0014,2022-04-11,AA997,CLT,LAX,1163,Economy,4504
C_0477,2022-06-25,AA660,DFW,ATL,1664,Economy,3398
C_0267,2022-04-17,AA571,DEN,DFW,1513,Economy,718
C_0444,2022-04-11,AA843,DFW,LAX,738,Economy,4633
C_0022,2022-09-17,AA346,JFK,ORD,1371,Economy,2069
C_0106,2022-09-03,AA481,DFW,DFW,456,Economy,4010
C_0005,2022-10-02,AA338,DEN,LAX,1381,Business,1112
C_0181,2022-02-01,AA466,DEN,JFK,151,Economy,4134
C_0396,2022-05-17,AA267,LAX,ORD,1434,Business,3388
C_0149,2022-01-12,AA659,ORD,CLT,1920,Economy,1515
C_0335,2022-10-29,AA150,LAX,LAX,1697,Business,3428
C_0280,2022-01-16,AA910,JFK,CLT,742,Economy,771
C_0013,2022-05-09,AA709,CLT,DEN,1689,Business,3455
C_0352,2022-03-04,AA827,DFW,JFK,1601,Business,2671
C_0026,2022-04-19,AA788,ORD,ORD,1681,Economy,297
C_0040,2022-01-21,AA479,SFO,ATL,1366,Economy,4233
C_0282,2022-06-07,AA573,ATL,SFO,1219,First,1839
C_0484,2022-09-26,AA179,DEN,ORD,453,Business,4227
C_0429,2022-06-11,AA796,ORD,CLT,863,First,460
C_0286,2022-09-17,AA466,CLT,DEN,1075,Business,1135
C_0064,2022-04-12,AA560,SFO,ATL,1192,Economy,1997
C_0111,2022-08-11,AA638,ORD,ATL,904,Economy,531
C_0329,2022-02-28,AA551,LAX,ATL,1679,Economy,4410
C_0088,2022-09-04,AA563,SFO,DFW,1264,First,-100
C_0124,2022-05-08,AA577,ATL,DFW,1076,,2259
C_0422,2022-10-10,AA519,CLT,CLT,991,Economy,272
C_0146,2022-11-21,AA806,DEN,SFO,1070,Business,3121
C_0393,2022-01-25,AA313,CLT,ATL,1560,Business,2653
C_0214,2022-05-11,AA468,JFK,SFO,1696,Economy,4088
C_0440,2022-12-19,AA953,JFK,JFK,226,Economy,377
C_0128,2022-07-15,AA213,ORD,ATL,1330,Economy,2199
C_0294,2022-10-08,AA853,SFO,LAX,922,Economy,971
C_0149,2022-06-03,AA602,ORD,ATL,1607,Business,1145
C_0327,2022-05-13,AA735,DFW,CLT,526,Economy,4695
C_0140,2022-08-15,AA916,ATL,DFW,447,Business,469
C_0292,2022-07-08,AA687,DEN,DFW,1569,Business,2055
C_0122,2022-09-22,AA410,ORD,LAX,269,Economy,1855
C_0011,2022-05-14,AA568,DFW,LAX,222,Economy,3952
C_0384,2022-07-30,AA923,SFO,ORD,785,Economy,2733
C_0451,2022-03-01,AA807,ATL,JFK,1463,Economy,4354
C_0283,2022-12-30,AA962,DEN,JFK,551,Economy,2889
C_0252,2022-12-30,AA143,JFK,CLT,1650,Business,4561
C_0447,2022-08-01,AA514,DFW,CLT,1862,Economy,2322
C_0455,2022-08-04,AA797,SFO,CLT,810,Business,3361
C_0194,2022-08-14,AA954,ATL,CLT,1333,Economy,704
C_0330,2022-05-11,AA345,DFW,CLT,180,Economy,2604
C_0195,2022-03-17,AA183,ORD,CLT,1186,First,2401
C_0081,2022-10-13,AA306,LAX,JFK,USD 1569,Economy,3489
C_0107,2022-10-04,AA250,JFK,DEN,848,Economy,4781
C_0321,2022-06-05,AA767,ORD,DFW,979,Economy,1353
C_0418,2022-09-05,AA627,ORD,JFK,772,Economy,4361
C_0461,2022-08-06,AA264,SFO,CLT,1093,Business,2627
C_0206,2022-07-09,AA244,SFO,ORD,264,Economy,1536
C_0209,2022-06-12,AA136,ATL,ORD,1383,Economy,606
C_0127,2022-06-29,AA432,SFO,JFK,1324,Economy,3678
C_0034,2022-02-03,AA502,DFW,LAX,537,First,4244
C_0064,2022-02-10,AA513,JFK,ORD,1455,Economy,476
C_0017,2022-11-03,AA144,ORD,SFO,1482,Economy,3680
C_0435,2022-12-04,AA501,ATL,LAX,1344,Economy,2561
C_0249,2022-11-10,AA305,CLT,SFO,1480,Economy,2796
C_0105,2022-03-16,AA161,CLT,DFW,1765,Economy,2168
C_0440,2022-10-06,AA519,JFK,DEN,1267,Economy,660
C_0345,2022-06-25,AA967,SFO,ORD,1514,Economy,2646
C_0108,2022-05-30,AA567,SFO,LAX,362,Economy,3939
C_0222,2022-09-30,AA919,DFW,CLT,128,Economy,1782
C_0176,2022-11-21,AA118,SFO,SFO,229,First,3717
C_0228,2022-04-18,AA464,CLT,JFK,1053,Business,4398
C_0190,2022-05-19,AA399,ORD,SFO,724,Economy,2575
C_0440,2022-12-16,AA106,CLT,SFO,1787,Economy,2939
C_0395,2022-09-28,AA860,DEN,DFW,63,Economy,1171
C_0213,2022-12-13,AA527,ORD,ATL,908,Business,1525
C_0404,2022-10-16,AA216,ORD,ATL,295,Economy,352
C_0221,2022-07-31,AA679,SFO,JFK,1087,Business,3808
C_0324,2022-09-29,AA606,JFK,DFW,148,Economy,4160
C_0162,2022-03-07,AA645,SFO,DFW,82,Economy,3306
C_0298,2022-09-05,AA805,JFK,CLT,1509,First,3286
C_0425,2022-06-05,AA424,JFK,DFW,,Business,929
C_0249,2022-02-16,AA154,CLT,DFW,83,Business,4167
C_0190,2022-07-20,AA877,JFK,ATL,68,Economy,4369
C_0401,2022-05-28,AA141,ATL,LAX,1737,Economy,4202
C_0012,2022-05-04,AA396,LAX,DFW,1333,Economy,2532
C_0068,2022-01-01,AA330,SFO,LAX,1749,Economy,1773
C_0041,2022-09-04,AA552,ATL,SFO,638,Economy,3468
C_0398,2022-12-09,AA989,ORD,SFO,1899,Economy,4575
C_0260,2022-05-08,AA493,ATL,DFW,1489,Economy,885
C_0126,2022-07-10,AA621,DFW,ORD,186,Economy,4088
C_0226,2022-03-08,AA457,DEN,DEN,408,Business,1779
C_0210,2022-01-04,AA543,JFK,ORD,1793,First,1168
C_0333,2022-10-30,AA227,SFO,SFO,803,Economy,-100
C_0330,2022-10-21,AA790,DFW,DEN,1652,Economy,2233
C_0398,2022-05-23,AA504,SFO,ORD,1189,Economy,967
C_0265,2022-07-10,AA491,CLT,DFW,453,First,845
C_0171,2022-01-21,AA292,DEN,LAX,1275,Economy,4321
C_0404,2022-08-15,AA703,DFW,DEN,1449,Business,1279
C_0001,2022-11-09,AA980,SFO,ATL,299,Business,836
C_0364,2022-04-27,AA842,ORD,JFK,495,Economy,4525
C_0349,2022-10-29,AA177,JFK,DEN,1003,Economy,2300
C_0209,2022-05-22,AA184,DFW,DEN,327,First,300
C_0241,2022-02-08,AA129,ORD,ATL,161,Economy,4117
C_0072,2022-12-21,AA824,JFK,DFW,1916,Economy,1068
C_0273,2022-09-09,AA148,LAX,ORD,1546,First,4297
C_0469,2022-11-29,AA876,ORD,ORD,795,Economy,221
C_0089,2022-07-26,AA244,ATL,SFO,737,Business,2825
C_0020,2022-07-29,AA168,SFO,LAX,441,First,2103
C_0315,2022-04-25,AA157,CLT,DFW,1018,Business,2776
C_0473,2022-08-13,AA796,JFK,ATL,192,Economy,4309
C_0469,2022-05-14,AA673,DFW,DFW,1105,Economy,4814
C_0141,2022-09-08,AA578,DEN,DFW,230,Economy,3493
C_0377,2022-08-07,AA919,DFW,ORD,628,Business,2135
C_0333,2022-04-01,AA544,ATL,ATL,1589,Business,815
C_0175,2022-12-20,AA395,SFO,CLT,847,Economy,2650
C_0050,2022-02-15,AA777,ATL,JFK,318,Economy,3784
C_0094,2022-02-07,AA270,DFW,DEN,1309,Economy,486
C_0461,2022-05-22,AA674,CLT,ORD,1350,Business,3518
C_0168,2022-04-10,AA246,SFO,ATL,602,Business,2123
C_0391,2022-11-24,AA583,DEN,LAX,682,First,2973
C_0055,2022-07-09,AA405,JFK,DEN,324,Business,2290
C_0051,2022-02-04,AA772,SFO,DEN,792,Business,3001
C_0490,2022-05-27,AA752,ORD,CLT,1889,Business,1192
C_0332,2022-01-30,AA945,SFO,CLT,135,Economy,1784
C_0386,2022-11-30,AA708,ATL,ORD,1136,Economy,2103
C_0270,2022-03-25,AA545,ATL,SFO,453,First,1075
C_0362,2022-10-08,AA320,ATL,LAX,241,Economy,2085
C_0145,2022-12-10,AA654,DEN,ORD,1366,Economy,343
C_0077,2022-09-27,AA903,SFO,DFW,1104,Economy,2456
C_0129,2022-06-03,AA477,CLT,SFO,1403,Economy,1322
C_0375,2022-04-12,AA719,CLT,ATL,1731,Economy,899
C_0111,2022-08-03,AA365,SFO,CLT,156,Economy,4409
C_0001,2022-05-30,AA194,CLT,LAX,1944,Economy,470
C_0367,2022-03-24,AA361,LAX,DEN,671,Economy,262
C_0026,2022-04-20,AA924,DEN,ORD,325,Economy,1207
C_0116,2022-10-02,AA996,JFK,CLT,1795,Business,3043
C_0495,2022-07-20,AA170,JFK,DEN,700,Economy,2472
C_0174,2022-10-11,AA318,JFK,LAX,1671,Economy,2182
C_0013,2022-06-22,AA632,JFK,CLT,605,Economy,2628
C_0034,2022-11-23,AA191,JFK,CLT,1155,Economy,3924
C_0318,2022-07-25,AA226,CLT,DEN,1137,Economy,4613
C_0232,2022-03-04,AA179,DFW,ORD,1963,Business,2955
C_0073,2022-03-14,AA923,ATL,SFO,1928,Business,3934
C_0051,2022-09-08,AA337,DEN,ORD,1906,Economy,1492
C_0211,2022-05-04,AA471,DFW,JFK,616,Economy,4709
C_0215,2022-05-01,AA585,DEN,CLT,635,Economy,4520
C_0041,2022-10-02,AA793,LAX,DEN,934,First,1377
C_0311,2022-04-30,AA124,SFO,JFK,178,First,4916
C_0412,2022-11-13,AA255,ORD,SFO,305,Economy,2820
C_0094,2022-06-13,AA616,ATL,JFK,983,Economy,2736
C_0189,2022-10-13,AA731,LAX,DEN,280,Business,2168
C_0135,2022-09-22,AA888,DFW,LAX,1570,Business,1395
C_0206,2022-11-16,AA629,ORD,DFW,1210,Economy,3031
C_0002,2022-06-10,AA809,SFO,SFO,912,First,707
C_0204,2022-11-04,AA156,LAX,ORD,1528,Economy,604
C_0491,2022-03-30,AA704,SFO,ATL,1986,Economy,1494
C_0241,2022-05-22,AA118,SFO,SFO,404,Business,3825
